DATE,deathrate,nonfarm labor share,deliquency rate of comm and ind loans,civ unemply rate,M1V,births,aaa,baa,tr10 ,caputz index,GPDI,NFB R output ph,OUTMS,IMPGSC,EXPGSC,GDPIC,real GPDI fixed equip,chng real priv inventories,RGDP,IP index,NROU,CAPUTL,LLBAC,population,DPIC96,IRLTLT01USQ156N,DPSACBQ158SBOG,RSAHORUSQ156S,PINCOME,CP,LES1252881600Q,A067RP1Q027SBEA,MABMM301USQ657S,USAGFCFQDSMEI,SPASTT01USQ661N,HOHWMN02USQ065S,LRAC25MAUSQ156S,ULQELP01USQ657S,LCULMN01USQ661S,IRSTCI01USQ156N,PITGCG01USQ661N,PRMNTO01USQ657S,USAPROINDQISMEI,CSINFT02USQ460S,LFEAAGTTUSQ647S,IRSTFR01USQ156N,LFWA24TTUSQ647S,LRIN25MAUSQ156S,PRS84006173,PRS88003173,LREM64TTUSQ156S,PRS30006013,WASCUR,DRIWCIL
1/1/95,-0.191462461,-0.212393271,-0.130732156,-0.27112778,0.158282097,0.098706326,0.10956581,0.084182789,0.199571204,0.270110263,0.246918354,0.287647756,0.319119729,0.260055714,0.336465033,0.245495707,0.236677613,0.182084859,0.228732407,0.316085737,-0.208832122,0.270110263,0.288464561,0.223301554,0.346900758,0.199571204,0.183030658,0.373451046,0.274826793,0.233695174,-0.16153888,0.140576433,-0.048617214,0.253512133,0.204302814,0.143431791,-0.146169769,-0.047267288,-0.172960941,0.426291817,0.282672263,-0.023099798,0.316085737,-0.00676141,0.252404882,0.426291817,-0.247198963,0.170243492,-0.175746878,-0.154959607,0.298691203,0.480823493,0.256002238,-0.17088839
4/1/95,0,-0.184424661,-0.098412477,-0.182260792,0.215112002,-0.191462461,-0.03921264,-0.056249773,0.017122381,0.142371309,0.147795597,0.290548319,0.22702109,0.209945281,0.250404165,0.125603137,-0.221084275,-0.042693655,0.184803974,0.235871298,-0.2087766,0.142371309,0.183382463,0.221674716,0.287623472,0.017122381,0.263605546,0.477249868,0.270681896,0.217113793,-0.098706326,-0.194543951,0.327234595,0.216801501,0.443102118,-0.087929551,-0.130558661,0.10519407,-0.052288935,0.313589058,0.360669752,-0.233027927,0.235871298,-0.037580312,0.14238207,0.313589058,-0.439015898,0.12702104,-0.099689622,-0.095552144,0.225751227,0.313887527,0.258823376,-0.096691127
7/1/95,0,-0.06672984,-0.081244457,-0.135894121,0.293698769,-0.098706326,-0.05847882,-0.06128155,-0.020017757,0.072190043,0.082353427,0.242761089,0.158764975,0.161169897,0.252171198,0.063532176,-0.135693889,-0.214497472,0.161963238,0.183748405,-0.209035692,0.072190043,0.13406139,0.230438589,0.227874038,-0.020017757,0.463662936,0.488864511,0.240251074,0.187747453,0.098706326,0.097120813,0.479313348,0.204722223,0.495367314,-0.06305926,-0.132020437,0.233923842,-0.005029099,0.176063778,0.335219871,-0.071574013,0.183743289,-0.144840825,0.005318799,0.176063778,-0.46698033,0.124771322,-0.036961588,-0.130133076,0.14787234,0.178538003,0.242320445,-0.324775203
10/1/95,0.191462461,-0.057025265,-0.056134733,-0.103480277,0.347043468,0.098706326,-0.122802368,-0.121838224,-0.090641005,-0.003823087,0.109168322,0.278965783,0.142080122,0.144780243,0.229179491,0.094250136,0.005610818,-0.131326298,0.175088345,0.169158776,-0.209595692,-0.003823087,-0.097405328,0.23473435,0.203533912,-0.090641005,0.131701666,0.446886285,0.222778748,0.181626963,-0.220165536,-0.141349753,0.273835341,0.199901252,0.499790035,-0.075532001,-0.155421742,0.084593873,-0.049295654,0.085816676,0.296412997,-0.012056738,0.169156423,-0.300789452,0.01093318,0.085816676,-0.419826362,0.167498094,-0.053966258,-0.158815428,0.102749116,0.123065981,0.222556054,-0.346176769
1/1/96,0.191462461,-0.002075113,-0.047421319,-0.067690936,0.340936357,0.191462461,-0.090381952,-0.078960037,-0.083358715,-0.105778625,0.149975303,0.294123053,0.115834267,0.170948236,0.202861616,0.145420572,-0.010895399,-0.164580119,0.205277087,0.161848207,-0.21047307,-0.105778625,0.064884997,0.225737391,0.216761298,-0.083358715,0.308854874,0.331472393,0.229090391,0.195092538,-0.191462461,0.137525315,0.229869149,0.215476225,0.456673148,-0.226803729,-0.120244291,0.053229251,-0.339600388,0.020098547,0.256810145,-0.157475675,0.161847249,-0.119066616,0.173455014,0.020098547,-0.266487037,0.144915922,-0.109841995,-0.185552907,0.050978698,0.054676513,0.210563645,-0.282968537
4/1/96,0,-0.119901628,-0.064410922,-0.067122459,0.334358498,0,0.012155141,0.029524278,0.037424385,0.005680816,0.302265773,0.389704227,0.180340217,0.221257899,0.190063558,0.35204933,0.01192673,-0.067350827,0.284548768,0.21092738,-0.211717582,0.005680816,-0.05650157,0.223604435,0.214033287,0.037424385,0.197117854,0.278360136,0.250541259,0.175399516,-0.112451519,0.142473918,0.185093441,0.248225756,0.362232423,0.012087312,-0.025999543,0.287688167,-0.435429572,-0.015895665,0.326877062,0.283023915,0.210930171,0.341344746,0.08769744,-0.015895665,-0.226863882,0.021950554,-0.382390181,-0.163971017,0.067182741,-4.14E-05,0.24259681,-0.269417802
7/1/96,0,-0.094525181,-0.139507569,-0.18962134,0.321617195,0.13055866,-0.010103462,0.006416014,0.019239751,-0.044328347,0.424396437,0.353154094,0.270911575,0.311172697,0.192692809,0.477943944,0.144357137,0.068124145,0.31309365,0.25887083,-0.213391741,-0.044328347,-0.238818085,0.230960709,0.232432882,0.019239751,0.107005663,0.164581663,0.249188068,0.138755371,0,-0.037180624,0.066019449,0.28009883,0.256794884,0.05423309,0.178466404,-0.156238938,-0.393146534,-0.018025152,0.346088808,0.115879803,0.258876379,0.116498093,0.014619306,-0.018025152,-0.076331632,-0.174822639,-0.357347295,-0.13358742,0.27964857,-0.017602647,0.253108714,-0.239555392
10/1/96,0,-0.095888242,-0.244903302,-0.296802843,0.340966569,0.341344746,-0.123376046,-0.109434625,-0.092051128,-0.064338346,0.458562199,0.30010684,0.431898507,0.331864093,0.2742461,0.448884227,-0.108847235,-0.050946557,0.353023507,0.352156746,-0.215498204,-0.064338346,-0.008799484,0.238215201,0.255054557,-0.092051128,0.294147109,0.11879806,0.256475865,0.126908529,-0.191462461,-0.074365688,0.081966695,0.289849141,0.219241213,0.036217585,0.21259292,0.040487092,-0.393038485,-0.037937144,0.309120372,0.027983963,0.352164711,-0.105137089,-0.041806718,-0.037937144,0.138870392,-0.172333112,-0.229256237,-0.103154884,0.492464218,0.22683242,0.275043591,-0.192615826
1/1/97,0.247507462,0.415347665,-0.438881822,-0.315634635,0.302313199,0.191462461,-0.045148554,-0.051051571,-0.024534808,0.106606303,0.335774106,0.179848697,0.387285773,0.371672541,0.265995472,0.334357912,-0.067224448,-0.034897423,0.266095383,0.327219934,-0.218006343,0.106606303,-0.150145859,0.231399725,0.251006187,-0.024534808,0.201740081,0.120028468,0.252765691,0.169254636,-0.098706326,0.069460183,0.091963225,0.273928377,0.227281401,0.06729498,0.102903455,-0.168815103,-0.4157308,0.004359938,0.209963704,0.201954976,0.327222593,-0.197117854,-0.122026543,0.004359938,0.388815848,-0.07773616,0.133836672,-0.034581318,0.447416594,0.353003833,0.278927157,-0.084191773
4/1/97,0,-0.134262284,-0.465729132,-0.336109387,0.282069563,0.191462461,0.033356659,0.020227528,0.04784913,0.020939833,0.296390998,0.242062939,0.314238057,0.326579317,0.344790094,0.320314763,0.055532078,0.360881727,0.267740905,0.295389118,-0.220811533,0.020939833,-0.058174082,0.229057674,0.233640595,0.04784913,0.115508828,0.144446726,0.239264783,0.278176374,0.191462461,-0.157173733,0.022028931,0.228418657,0.275106328,0.118630817,-0.081264018,0.262086314,-0.336963681,0.062150819,0.140136445,0.065088427,0.295387865,-0.320341331,0.032193452,0.062150819,0.357187036,0.036254991,-0.185475195,-0.085350988,0.306696665,0.371018517,0.268888278,-0.063031955
7/1/97,0,-0.255994659,-0.447281491,-0.363971851,0.232541978,-0.098706326,-0.195502639,-0.214788973,-0.174150759,0.294445562,0.287798947,0.24536897,0.30761931,0.304191028,0.318039048,0.288633618,0.283982554,0.217685193,0.260277997,0.300021714,-0.223738593,0.294445562,-0.03926871,0.236727528,0.258840999,-0.174150759,0.288144601,0.165882429,0.230970246,0.336106559,0.191462461,0.133864162,0.199345703,0.239647122,0.336013783,0.104168195,0.143720348,0.155770058,-0.316818211,0.028948012,0.087490898,0.23577042,0.300018329,-0.34902438,-0.100357902,0.028948012,0.430643074,-0.129077253,-0.221328447,-0.427757007,0.285388574,0.392289751,0.263564893,0.110530418
10/1/97,0.40878878,0.404596703,-0.360072507,-0.380374124,0.210960659,-0.273372648,-0.254974808,-0.268919805,-0.245360173,0.445829503,0.218110055,0.28887418,0.278605336,0.259784951,0.258310449,0.226277985,-0.282075164,0.2443699,0.244105446,0.28460326,-0.226535149,0.445829503,-0.41756673,0.23991192,0.275495298,-0.245360173,0.114215267,0.230849625,0.230861817,0.324791827,0.098706326,0.325049828,0.188060424,0.214938781,0.313621967,0.188133294,0.062730128,-0.062891548,-0.177262641,0.024268456,0.024163526,0.168087582,0.284602257,-0.296523696,-0.195149532,0.024268456,0.319940163,-0.00499301,0.277442516,0.269784911,0.233985116,0.474354281,0.257801133,0.142785669
1/1/98,0.341344746,0.48182464,-0.145658845,-0.239526167,0.162511597,0.273372648,-0.264796865,-0.299374233,-0.211309363,0.208254143,0.219532702,0.288357027,0.244449072,0.264282613,0.177753553,0.215709678,0.272393739,0.297196169,0.226694071,0.263312661,-0.22900605,0.208254143,0.095068008,0.228189147,0.333896816,-0.211309363,0.023652194,0.32201644,0.270124341,-0.086204261,0.497020237,0.423902069,0.268750598,0.238624236,0.339796888,0.098706325,0.103785558,0.172175574,-0.128124981,0.035502322,-0.148630395,-0.049413544,0.263310459,-0.389978746,-0.399609617,0.035502322,0.263296812,-0.024789937,0.446546602,0.499846059,0.153894917,0.434702927,0.261998948,-0.053827816
4/1/98,-0.273372648,0.451808802,-0.159290048,-0.27901239,0.145444718,0.341344746,-0.201007742,-0.220165537,-0.177550466,-0.256463214,0.20132794,0.300159199,0.20827834,0.236962167,0.092755746,0.217792511,0.005283849,-0.013112512,0.233326289,0.235044275,-0.231043585,-0.256463214,-0.005998906,0.222095893,0.341542559,-0.177550466,-0.038773842,0.306937663,0.281983516,-0.098529343,0.497020237,0.084837871,0.288925507,0.255890858,0.272945925,-0.13414703,-0.070037877,0.022914466,0.008779715,0.104008425,-0.131767572,-0.25698091,0.235042482,-0.249168361,-0.091247904,0.104008425,0.209994252,-0.008726962,0.478387087,0.499987035,0.154844818,0.38563417,0.263859834,0.089643839
7/1/98,0.191462461,0.418774695,-0.068858756,-0.198423971,0.154449804,-0.13055866,-0.21758279,-0.206800356,-0.264563218,-0.436996532,0.214054453,0.303244954,0.161913982,0.211830333,0.050058482,0.229048885,-0.154445676,0.014541359,0.236164347,0.186622213,-0.232624535,-0.436996532,-0.367848651,0.227541763,0.306412013,-0.264563218,-0.251295274,0.394350226,0.258532718,-0.121454113,0.499767371,-0.104613176,0.184982453,0.289872218,0.176461067,-0.13414703,-0.061134478,0.254246345,0.055652467,0.061134479,-0.11967821,-0.205703034,0.186622213,-0.269168459,0.243639329,0.061134479,0.200668652,0.014130815,0.413962011,0.492257855,0.156896375,0.118485027,0.247508325,0.220165536
10/1/98,0.191462461,0.227852447,0.060366597,-0.173122883,0.156455354,-0.216145417,-0.201968771,-0.133729566,-0.294050397,-0.443435879,0.188677776,0.254185347,0.164805593,0.199097136,0.116410807,0.181886854,0.139087559,0.034715998,0.241682261,0.179092448,-0.233743115,-0.443435879,0.072957204,0.232035742,0.241425797,-0.294050397,0.066183833,0.262474738,0.234400167,-0.17691755,0.440093093,-0.21800429,0.411821785,0.272676442,0.137908166,-0.090398985,-6.30E-09,0.156837797,0.011760304,-0.473839077,-0.122876182,0.032701256,0.17909219,-0.1862145,-0.110453934,-0.473839077,0.265258191,-0.151828605,0.226003422,0.311991412,0.129087069,0.090524445,0.236168588,0.108046708
1/1/99,0.273372648,0.157739053,0.200065937,-0.147572482,0.174027433,-0.112451519,-0.159597043,-0.049420352,-0.22368876,-0.336595794,0.240904678,0.274546467,0.17467236,0.211516551,0.127867656,0.224759828,-0.012649326,0.175142776,0.23648871,0.170156586,-0.234484214,-0.336595794,-0.442310363,0.223481578,0.209393972,-0.22368876,-0.426864546,0.304317031,0.214969973,-0.02388287,0.341344746,-0.133071736,0.09367047,0.236966033,0.163652038,-0.185366431,0.397362755,-0.08726296,0.022453606,-0.448549816,-0.131671336,-0.146637057,0.170157437,-0.089560705,-0.4125521,-0.448549816,0.383620756,-0.289475135,0.163168382,0.231336905,0.092686695,-0.101189096,0.232626037,0.234573031
4/1/99,0.112451519,0.098910682,0.23334158,-0.159928067,0.201036738,0.056798497,0.046741696,0.101288828,-0.041353033,-0.223979372,0.244857047,0.260280529,0.187812497,0.238894806,0.294984246,0.242386092,0.049514327,-0.142704135,0.246476683,0.16866606,-0.234921446,-0.223979372,-0.399127498,0.221288664,0.162014333,-0.041353033,-0.474015849,0.223273081,0.184211134,0.037029393,0.331859252,-0.292940527,-0.088118978,0.249814455,0.208682551,-0.147425237,-0.109408524,-0.043829521,-0.023115283,-0.454453028,0.293620376,-0.111567007,0.168666844,-0.018766827,-0.081604581,-0.454453028,0.337282663,0.024727868,0.107726745,0.137960051,0.084584764,-0.18201919,0.206057533,0.194723351
7/1/99,0.112451519,0.002641983,0.293798479,-0.167589058,0.261620719,-0.273372648,0.182619223,0.252107035,0.066434577,-0.191802429,0.232257397,0.266398717,0.209352528,0.258770223,0.360919116,0.223500279,0.026950215,-0.099469187,0.24168732,0.197111228,-0.235106805,-0.191802429,-0.112451519,0.231339759,0.140080302,0.066434577,-0.265773985,0.185761277,0.179476309,0.026385253,0.223942753,-0.066183833,-0.084896018,0.254649296,0.207103692,-0.05100668,-0.397362752,0.154574222,0.185527899,-0.094096386,0.481061832,-0.150494906,0.197112183,0.032137925,-0.455284004,-0.094096386,0.308385428,0.43798655,0.029795767,0.102687103,0.096264127,-0.167058999,0.200218143,0.010028219
10/1/99,-0.056798497,-0.015982723,0.169678068,-0.221529921,0.258253138,0.216145417,0.229725458,0.294281927,0.172566394,-0.051810751,0.237161701,0.252970452,0.294107379,0.262755588,0.426920086,0.231469978,-0.425895613,0.116085374,0.252897258,0.271136015,-0.235078041,-0.051810751,0.076464575,0.237603514,0.169383779,0.172566394,0.050944815,0.141935216,0.217332585,0.113668615,0.238360102,0.355565516,-0.173553579,0.211098249,0.176767842,-0.020449613,-0.311207016,0.166021174,0.068336612,-0.062479266,0.496381253,0.141332699,0.271136651,0.191462461,-0.185834112,-0.062479266,0.228098427,0.332030076,0.002643611,0.162050195,0.236219425,-0.246127537,0.226808848,-0.003626698
1/1/00,0.098706326,0.498444535,0.209190158,-0.187776199,0.250092307,0.155421742,0.289876108,0.318989062,0.26552385,-0.012767845,0.224638918,0.207782563,0.263195977,0.297381338,0.426788889,0.215518536,0.114574578,-0.253537678,0.224908138,0.269167982,-0.234897189,-0.012767845,0.17840214,0.229475994,0.271374446,0.26552385,0.035785015,0.158145606,0.302042915,-0.01198599,0.222318717,0.390946795,-0.049150879,0.231278119,0.139787251,0.041196405,0.341344746,-0.488133067,0.41071827,0.148900205,0.462564191,-0.045522106,0.269165474,0.245373085,-0.498062124,0.148900205,0.163128519,-0.076379705,0.496108053,0.41048679,0.390696303,-0.194107615,0.292573676,-0.21582045
4/1/00,-0.191462461,0.376940688,0.269022715,-0.268239384,0.303668926,-0.036217587,0.260845869,0.280927774,0.183284108,0.022926847,0.279982279,0.245341207,0.217737321,0.272864244,0.345192537,0.252604774,0.04444973,0.158677295,0.237364861,0.257613504,-0.234667335,0.022926847,0.202302558,0.221918032,0.329231378,0.183284108,0.046971092,0.214037046,0.328482329,-0.044188279,0.1518219,0.027682074,0.030834144,0.244859202,0.151367728,-0.107468557,-0.201740086,0.295292789,0.299454137,0.329902875,0.372597526,0.001269147,0.25761165,0.191462461,-0.499822282,0.329902875,0.116104335,0.31473981,0.44272715,0.301191952,0.417590945,-0.074338729,0.279602435,-0.34892135
7/1/00,0.394350226,0.498000595,0.286825429,-0.159030975,0.327546402,0.049738225,0.169453928,0.152902992,0.075867224,-0.451411709,0.218436744,0.206751365,0.139355731,0.269024221,0.319307495,0.205326739,-0.368247136,0.03253564,0.202728685,0.192627406,-0.234458471,-0.451411709,-0.079259709,0.223665401,0.327309006,0.075867224,0.090881717,0.373451046,0.318113967,-0.07444802,0.113666797,0.082758403,-0.302854925,0.232558149,0.152172794,-0.415434301,-0.270574676,-0.222158165,0.495602976,0.312144559,0.323635862,-0.373593815,0.192623771,0.213798537,-0.499844924,0.312144559,0.08781727,0.427167521,0.499970573,0.330152631,-0.068349188,-0.09481936,0.27498295,-0.168501755
10/1/00,0.273372648,0.310377548,0.402563288,-0.201372515,0.324941076,-0.165882429,0.051779577,0.057776586,-0.043632349,-0.482533883,0.251511702,0.250738739,0.094087631,0.216121777,0.253526805,0.222440241,-0.316796968,0.018771032,0.215661991,0.156342338,-0.234232492,-0.482533883,-0.214835683,0.223404876,0.26434285,-0.043632349,-0.117683026,0.311207012,0.255978551,-0.249786667,0.098706326,-0.183767728,-0.097654087,0.18988008,0.092740081,-0.498650102,-0.250930038,-0.21121716,0.34693839,0.217403216,0.261393234,-0.472896756,0.156342983,0.245699278,-0.290907901,0.217403216,0.120877566,0.301170778,0.297513576,0.337534989,0.071564004,-0.142552341,0.21526207,-0.171823548
1/1/01,0.341344746,0.417159465,0.40878878,0.079854529,0.20799884,0,-0.058724826,-0.067595755,-0.165224755,-0.499158081,0.053192183,0.159509246,-0.039583199,0.142036492,0.117694602,0.030152375,-0.237038303,-0.419825224,0.131401006,0.057470629,-0.233936907,-0.499158081,-0.059617692,0.2141458,0.232668216,-0.165224755,0.168989923,0.252323037,0.234862093,0.058154509,0.034646964,0.095993681,0.491882189,0.145678016,0.046106686,-0.499997259,-0.064410922,-0.33203815,0.243236912,-0.014033962,0.214037046,-0.498592886,0.057471436,0.046826342,-0.20656796,-0.014033962,0.298776125,0.225026883,0.410947187,0.232933886,-0.074042291,-0.401209913,0.215631309,-0.311780488
4/1/01,0.247507462,0.132203209,0.412632088,0.246263607,0.152404234,0,-0.04641072,-0.045494346,-0.099150912,-0.49978879,0.024161712,0.200384841,-0.172133765,0.055617421,0.005305179,0.007755902,-0.322465025,-0.272760167,0.12344591,-0.047876493,-0.23355416,-0.49978879,-0.153655889,0.211259229,0.145460487,-0.099150912,0.076888331,0.209431315,0.173821465,0.246639604,0.103785559,-0.297671619,0.459831271,0.114995281,-0.009794452,-0.494844441,-0.157410228,0.123536692,0.151631191,-0.189503834,0.226595704,-0.36059961,-0.04788168,0.175281858,-0.163777054,-0.189503834,0.38996103,0.180203006,0.141628273,0.103309183,-0.495887365,-0.498843637,0.135792968,-0.157915087
7/1/01,0.304317031,0.01996957,0.382147843,0.431225769,-0.007991631,0,-0.108652764,-0.107548546,-0.192451824,-0.488036328,-0.026479448,0.211949565,-0.279140578,-0.022926722,-0.161786097,-0.078929114,-0.190423156,-0.266535792,0.080876846,-0.144643084,-0.233113641,-0.488036328,-0.228636905,0.220161375,0.182020949,-0.192451824,0.053858776,0.197951729,0.128362279,-0.247265759,0.191462461,0.24241015,0.39578453,0.036739725,-0.361307747,-0.363096972,-0.277776646,-0.148852749,0.067941801,-0.296101819,0.158128349,-0.269563385,-0.14464533,-0.170031446,-0.056769375,-0.296101819,0.420322401,0.254936963,0.030353676,0.085190953,-0.499993089,-0.49996482,0.086235626,-0.077646502
